App Year,Application Id,Status,MCAT 2015 Highest Total,Sci Gpa,Total Gpa,CASPER Score,Gender,Race,Ethnicity
2022,3,Rejected Without Interview,500,3.92,3.95,-2.36,Female,African American,African American
2022,4,Withdrawn Through Match,509,3.72,3.89,0.08,[REDACTED],African American,African American
2022,27,Withdrawn Through Match,514,4,3.92,-0.42,[REDACTED],African American,African American
2022,30,Rejected Without Interview,501,3.84,3.93,0.97,Female,African American,African American
2022,31,Withdrawn Through Match,518,3.93,3.87,-1.32,[REDACTED],African American,African American
2022,48,Rejected Without Interview,501,3.67,3.72,-1.28,Male,African American,African American
2022,49,Withdrawn Through Match,505,3.65,3.7,-2.36,[REDACTED],African American,African American
2022,54,Withdrawn Through Match,502,3.71,3.83,-1.5,[REDACTED],African American,African American
2022,65,Withdrawn Through Match,512,3.44,3.51,-0.85,[REDACTED],African American,African American
2022,71,Withdrawn Through Match,507,4,4,0.73,[REDACTED],African American,African American
2022,89,Withdrawn Through Match,507,3.91,3.91,-1.06,[REDACTED],African American,African American
2022,133,Offered Admission - Matriculated,511,2.7,3.32,-0.62,[REDACTED],African American,African American
2022,136,Rejected Without Interview,511,3.12,3.34,-0.28,Male,African American,African American
2022,159,Rejected Without Interview,494,2.33,2.71,-0.81,Female,African American,African American
2022,232,Rejected Without Interview,505,3.42,3.45,-2.12,Male,African American,African American
2022,248,Rejected Without Interview,504,2.56,2.83,-1.71,Male,African American,African American
2022,254,Rejected Without Interview,501,3.39,3.63,-0.08,Male,African American,African American
2022,271,Rejected Without Interview,505,3.96,3.99,1.24,Female,African American,African American
2022,313,Withdrew Application Before Interview,504,3.14,3.27,-0.51,[REDACTED],African American,African American
2022,327,Rejected Without Interview,492,2.71,2.98,,Male,African American,African American
2022,342,Withdrew Application Before Interview,502,2.66,2.78,,[REDACTED],African American,African American
2022,435,Rejected Without Interview,503,2.86,3.26,-1.48,Male,African American,African American
2022,494,Rejected Without Interview,501,3.01,3.08,-0.22,Male,African American,African American
2022,500,Rejected Without Interview,504,3.49,3.67,-0.9,Female,African American,African American
2022,1956,Offered Admission - Declined,510,3.9,3.92,-1.7,Female,African American,African American
2022,577,Rejected Without Interview,507,3.23,3.29,-0.18,Female,African American,African American
2022,592,Rejected Without Interview,501,2.86,3.16,-0.59,Male,African American,African American
2022,691,Rejected Without Interview,502,3.55,3.74,,Female,African American,African American
2022,704,Rejected Without Interview,506,3.23,3.51,,Female,African American,African American
2022,709,Rejected Without Interview,501,3.41,3.73,-1.64,Female,African American,African American
2022,734,Rejected Without Interview,510,3.84,3.89,-1.5,Male,African American,African American
2022,744,Rejected Without Interview,506,3.79,3.72,-1.36,Male,African American,African American
2022,758,Rejected Without Interview,486,3.35,3.42,-2.08,Female,African American,African American
2022,853,Withdrawn Through Match,510,3.78,3.82,-0.52,[REDACTED],African American,African American
2022,882,Rejected Without Interview,503,3.47,3.73,-1.97,Male,African American,African American
2022,921,Rejected Without Interview,503,2.98,3.21,0.04,Female,African American,African American
2022,927,Rejected Without Interview,487,3.19,3.55,-2.09,Female,African American,African American
2022,959,Rejected Without Interview,506,3.61,3.74,-0.98,Female,African American,African American
2022,966,Rejected Without Interview,506,3.61,3.59,-0.63,Male,African American,African American
2022,2179,Offered Admission - Declined,513,3.71,3.81,-0.7,Female,African American,African American
2022,3663,Offered Admission - Declined,518,4,4,-0.6,Female,African American,African American
2022,1089,Rejected Without Interview,486,3.6,3.6,,Female,African American,African American
2022,1152,Rejected Without Interview,497,2.84,3.04,-2.87,Male,African American,African American
2022,1169,Rejected Without Interview,515,3.11,3.52,-1.32,Female,African American,African American
2022,1199,Rejected Without Interview,476,2.55,3.09,-1.47,Male,African American,African American
2022,1252,Rejected Without Interview,495,3.94,3.84,-1.39,Female,African American,African American
2022,1328,Rejected Without Interview,501,3.7,3.78,-0.83,Female,African American,African American
2022,1362,Rejected Without Interview,506,3.56,3.74,0,Female,African American,African American
2022,1390,Rejected Without Interview,498,2.69,2.96,-1.68,Female,African American,African American
2022,1403,Rejected Without Interview,508,3.53,3.53,-2.29,Female,African American,African American
2022,1409,Rejected Without Interview,502,3.35,3.45,-1.27,Female,African American,African American
2022,1509,Rejected Without Interview,503,2.63,3.07,1.1,Female,African American,African American
2022,1525,Rejected Without Interview,504,3.13,3.46,,Female,African American,African American
2022,1555,Rejected Without Interview,487,2.92,3.24,0.73,Female,African American,African American
2022,1567,Rejected Without Interview,500,3.35,3.49,-2.28,Male,African American,African American
2022,1577,Rejected Without Interview,504,3.83,3.82,-2.2,Female,African American,African American
2022,1604,Offered Admission - Matriculated,520,4,4,1.33,[REDACTED],African American,African American
2022,1623,Rejected Without Interview,497,3.55,3.69,-0.27,Male,African American,African American
2022,1630,Rejected Without Interview,490,3.93,3.96,-0.73,Female,African American,African American
2022,1644,Rejected Without Interview,500,4,4,-0.15,Male,African American,African American
2022,1653,Rejected After Interview,510,3.1,3.4,0.45,R,African American,African American
2022,1657,Rejected Without Interview,509,2.83,2.99,-0.88,Female,African American,African American
2022,1684,Offered Admission - Matriculated,515,3.83,3.84,-0.79,[REDACTED],African American,African American
2022,1698,Rejected Without Interview,501,3.75,3.89,-1.25,Female,African American,African American
2022,1712,Rejected Without Interview,504,3.49,3.58,-1.42,Female,African American,African American
2022,1721,Rejected Without Interview,505,3.41,3.42,-0.61,Male,African American,African American
2022,1753,Rejected Without Interview,515,3.45,3.72,-1.1,Female,African American,African American
2022,1756,Rejected Without Interview,492,3.03,3.1,,Female,African American,African American
2022,1820,Rejected Without Interview,495,3.62,3.61,0.66,Male,African American,African American
2022,1891,Rejected Without Interview,504,3.72,3.81,-0.95,Male,African American,African American
2022,1897,Rejected Without Interview,506,3.48,3.63,-0.04,Female,African American,African American
2022,1907,Rejected Without Interview,477,1.82,2.38,-1.93,Female,African American,African American
2022,1909,Rejected Without Interview,503,3.59,3.78,-2.36,Female,African American,African American
2022,4070,Offered Admission - Declined,507,3.87,3.84,-1.16,Female,African American,African American
2022,1965,Offered Admission - Matriculated,510,3.96,3.96,0.51,[REDACTED],African American,African American
2022,1992,Rejected Without Interview,490,2.99,3.06,,Female,African American,African American
2022,1997,Rejected Without Interview,,3.13,3.52,,Female,African American,African American
2022,2029,Withdrew Application Before Interview,,3.13,3.44,-0.81,[REDACTED],African American,African American
2022,2030,Rejected After Interview,509,3.81,3.84,-1.71,[REDACTED],African American,African American
2022,2043,Rejected Without Interview,,3.33,3.43,,Female,African American,African American
2022,2082,Offered Admission - Matriculated,519,3.83,3.9,-0.12,[REDACTED],African American,African American
2022,2110,Rejected Without Interview,511,3.95,3.98,0.04,Female,African American,African American
2022,2117,Rejected Without Interview,474,3.8,3.87,-0.85,Male,African American,African American
2022,2148,Rejected Without Interview,489,3.71,3.63,-2.73,Female,African American,African American
2022,2157,Rejected After Interview,508,3.66,3.67,-1.46,[REDACTED],African American,African American
2022,4347,Offered Admission - Declined,511,3.85,3.87,-0.95,Female,African American,African American
2022,2202,Rejected Without Interview,502,3.35,3.47,-0.23,Female,African American,African American
2022,2224,Rejected After Interview,508,3.46,3.69,-0.34,[REDACTED],African American,African American
2022,2244,Rejected Without Interview,,3.04,3.2,,Male,African American,African American
2022,2253,Rejected Without Interview,497,2.52,3.06,-1.47,Female,African American,African American
2022,2255,Rejected Without Interview,510,3.07,3.25,1.02,Female,African American,African American
2022,2257,Rejected Without Interview,501,3.48,3.69,-0.69,Female,African American,African American
2022,2261,Rejected Without Interview,500,2.32,2.61,-0.91,Female,African American,African American
2022,2327,Rejected After Interview,510,3.85,3.83,-0.76,[REDACTED],African American,African American
2022,2332,Offered Admission - Matriculated,507,4,4,-0.73,[REDACTED],African American,African American
2022,2344,Rejected Without Interview,493,3.26,3.41,-1.15,Female,African American,African American
2022,2361,Rejected Without Interview,499,3.75,3.84,-1.78,Female,African American,African American
2022,2388,Rejected Without Interview,511,3.59,3.74,-2.82,Male,African American,African American
2022,2391,Rejected Without Interview,507,3.62,3.78,0.5,Female,African American,African American
2022,2402,Rejected Without Interview,516,3.83,3.89,-1.07,Female,African American,African American
2022,2413,Rejected Without Interview,511,3.2,3.44,,Female,African American,African American
2022,2438,Rejected Without Interview,513,3.44,3.66,0.63,Female,African American,African American
2022,4942,Offered Admission - Declined,508,3.54,3.74,0.91,Female,African American,African American
2022,2468,Rejected Without Interview,501,3.16,3.37,0.98,Male,African American,African American
2022,2472,Rejected Without Interview,501,3.45,3.59,0.28,Female,African American,African American
2022,2473,Rejected Without Interview,500,3.61,3.71,-1.56,Male,African American,African American
2022,143,Offered Admission - Declined,518,3.82,3.93,1.42,Female,Asian,Asian
2022,2501,Rejected Without Interview,490,3.36,3.46,-0.49,Female,African American,African American
2022,2514,Rejected Without Interview,504,3.37,3.58,,Female,African American,African American
2022,2530,Rejected Without Interview,501,3.02,3.14,-0.7,Female,African American,African American
2022,2543,Rejected Without Interview,494,3.59,3.69,,Male,African American,African American
2022,2554,Rejected Without Interview,504,3.22,3.38,-3.09,Female,African American,African American
2022,2556,Rejected Without Interview,489,2.45,2.85,-1.7,Female,African American,African American
2022,2559,Rejected Without Interview,485,2.58,3.11,-1.11,Female,African American,African American
2022,2561,Rejected Without Interview,512,3.04,2.97,-0.89,Male,African American,African American
2022,2566,Rejected Without Interview,504,3.82,3.86,-0.15,Female,African American,African American
2022,2568,Rejected Without Interview,508,2.97,3.07,,Female,African American,African American
2022,2592,Rejected Without Interview,493,3.78,3.79,,Male,African American,African American
2022,2595,Rejected Without Interview,498,3.75,3.85,0.92,Female,African American,African American
2022,2609,Rejected Without Interview,502,3.52,3.66,-0.65,Female,African American,African American
2022,2622,Rejected Without Interview,504,3.76,3.77,-0.4,Female,African American,African American
2022,2641,Rejected Without Interview,503,3.68,3.71,0.87,Female,African American,African American
2022,2642,Rejected Without Interview,502,3.36,3.45,-0.73,Female,African American,African American
2022,2648,Rejected Without Interview,494,2.97,3.49,-0.97,Female,African American,African American
2022,2676,Withdrew Application Before Interview,,3.47,3.68,,[REDACTED],African American,African American
2022,2703,Rejected Without Interview,502,3.1,3.29,-1.2,Female,African American,African American
2022,2716,Withdrew Application Before Interview,491,2.81,3.17,,[REDACTED],African American,African American
2022,2733,Rejected Without Interview,514,3.54,3.62,-0.23,Male,African American,African American
2022,2783,Withdrew Application Before Interview,,2.92,3.48,,[REDACTED],African American,African American
2022,2797,Rejected Without Interview,505,2.59,2.97,-0.27,Female,African American,African American
2022,2800,Rejected Without Interview,501,3.12,3.47,-0.06,Female,African American,African American
2022,2813,Rejected Without Interview,505,3.55,3.65,-0.76,Male,African American,African American
2022,2846,Rejected Without Interview,505,3.67,3.88,-1.17,Female,African American,African American
2022,2851,Rejected After Interview,510,3.27,3.67,-1.36,[REDACTED],African American,African American
2022,2876,Rejected After Interview,510,3.9,3.8,0.52,[REDACTED],African American,African American
2022,2894,Rejected Without Interview,513,3.72,3.74,-0.83,Male,African American,African American
2022,2900,Rejected Without Interview,505,3.09,3.33,1.5,Female,African American,African American
2022,2909,Rejected Without Interview,493,3.51,3.75,-0.66,Female,African American,African American
2022,2911,Rejected Without Interview,483,3.08,3.38,-1.86,Female,African American,African American
2022,2915,Rejected Without Interview,503,3.27,3.47,-1.56,Female,African American,African American
2022,2918,Rejected Without Interview,507,3.26,3.55,1.5,Female,African American,African American
2022,2929,Rejected Without Interview,480,2.36,2.91,,Male,African American,African American
2022,611,Offered Admission - Declined,517,4,4,0.48,Female,Asian,Asian
2022,2963,Rejected Without Interview,491,3.74,3.8,-0.48,Female,African American,African American
2022,2965,Withdrew Application Before Interview,,3.65,3.74,,[REDACTED],African American,African American
2022,2980,Rejected Without Interview,506,3.33,3.38,,Male,African American,African American
2022,2987,Offered Admission - Matriculated,508,3.21,3.62,-0.04,[REDACTED],African American,African American
2022,2991,Rejected Without Interview,510,3.84,3.71,-0.68,Male,African American,African American
2022,3015,Rejected Without Interview,486,3.05,3.34,-1.7,Female,African American,African American
2022,3020,Rejected Without Interview,502,3.44,3.41,,Female,African American,African American
2022,3025,Rejected Without Interview,504,3.64,3.73,-3.38,Male,African American,African American
2022,3035,Rejected Without Interview,491,3.29,3.57,-2.07,Male,African American,African American
2022,3036,Rejected Without Interview,480,3.79,3.54,-2.2,Male,African American,African American
2022,3052,Offered Admission - Matriculated,512,3.85,3.83,-1.12,[REDACTED],African American,African American
2022,3070,Rejected Without Interview,510,3.35,3.72,0.22,Female,African American,African American
2022,3078,Rejected Without Interview,505,3.93,3.71,-2.13,Male,African American,African American
2022,3088,Rejected Without Interview,498,3.61,3.69,-0.23,Female,African American,African American
2022,3093,Rejected Without Interview,506,3.48,3.69,-0.44,Female,African American,African American
2022,3103,Rejected Without Interview,500,3.21,3.59,-1.12,Female,African American,African American
2022,3104,Rejected Without Interview,490,3.64,3.65,-1.28,Female,African American,African American
2022,3113,Rejected Without Interview,515,3.68,3.84,-0.33,Male,African American,African American
2022,3121,Rejected Without Interview,504,3.93,3.94,-0.83,Female,African American,African American
2022,3137,Rejected Without Interview,503,2.92,3.04,-0.24,Male,African American,African American
2022,3149,Withdrawn Through Match,509,3.73,3.81,-0.28,[REDACTED],African American,African American
2022,3167,Rejected Without Interview,492,4,4,-2.14,Male,African American,African American
2022,3177,Rejected Without Interview,513,2.7,3.16,-1.71,Female,African American,African American
2022,3182,Rejected Without Interview,500,3.14,3.41,0.59,Female,African American,African American
2022,3183,Rejected Without Interview,519,3.62,3.7,1.62,Male,African American,African American
2022,3198,Rejected Without Interview,502,3.2,3.28,0.4,Female,African American,African American
2022,3201,Rejected Without Interview,506,3.31,3.4,-0.31,Male,African American,African American
2022,3214,Rejected Without Interview,500,2.67,2.78,-1.87,Female,African American,African American
2022,3258,Withdrawn Through Match,512,4,4,0.93,[REDACTED],African American,African American
2022,3268,Rejected Without Interview,506,2.68,2.95,0.81,Female,African American,African American
2022,3287,Rejected Without Interview,513,3.98,3.96,-1.76,Female,African American,African American
2022,3291,Rejected Without Interview,502,2.99,3.17,-0.81,Female,African American,African American
2022,3308,Rejected Without Interview,511,3.82,3.87,0.04,Female,African American,African American
2022,3332,Rejected Without Interview,514,3.77,3.85,-0.81,Male,African American,African American
2022,3363,Rejected Without Interview,,3.49,3.62,,Female,African American,African American
2022,3372,Rejected Without Interview,509,3.99,3.99,-0.31,Female,African American,African American
2022,3385,Rejected Without Interview,507,3.31,3.44,-0.47,Male,African American,African American
2022,3391,Rejected Without Interview,500,3.31,3.19,,Male,African American,African American
2022,3404,Offered Admission - Matriculated,511,3.68,3.74,-0.85,[REDACTED],African American,African American
2022,3406,Rejected Without Interview,503,3.86,3.8,-1.7,Male,African American,African American
2022,3429,Rejected Without Interview,506,3.36,3.61,-1.34,Female,African American,African American
2022,3441,Rejected Without Interview,501,3.91,3.93,-0.76,Female,African American,African American
2022,3445,Rejected Without Interview,504,3.61,3.73,0.25,Female,African American,African American
2022,3483,Rejected Without Interview,501,2.85,3.1,-1.17,Female,African American,African American
2022,3502,Rejected Without Interview,496,2.37,2.83,-0.49,Female,African American,African American
2022,3535,Offered Admission - Matriculated,509,3.7,3.74,0.51,[REDACTED],African American,African American
2022,3536,Rejected Without Interview,485,3.16,3.33,-3,Female,African American,African American
2022,3559,Rejected Without Interview,,3.09,3.29,,Male,African American,African American
2022,3573,Rejected Without Interview,483,2.6,3.05,-2.29,Female,African American,African American
2022,3588,Rejected Without Interview,485,3.57,3.6,-1.15,Female,African American,African American
2022,3589,Rejected Without Interview,498,4,3.71,-1.7,Male,African American,African American
2022,3599,Rejected Without Interview,510,3.48,3.7,-1.83,Male,African American,African American
2022,3601,Rejected Without Interview,496,3.55,3.71,-1.17,Female,African American,African American
2022,3607,Rejected Without Interview,491,2.67,2.96,,Female,African American,African American
2022,3609,Rejected Without Interview,488,2.86,3.23,-2.17,Male,African American,African American
2022,3615,Rejected Without Interview,509,3.61,3.56,-0.15,Male,African American,African American
2022,3623,Rejected Without Interview,497,3.66,3.65,,Male,African American,African American
2022,3626,Rejected Without Interview,501,3.52,3.65,0.67,Female,African American,African American
2022,3648,Rejected Without Interview,502,3.15,3.21,-0.7,Female,African American,African American
2022,3656,Rejected Without Interview,494,3.32,3.58,-0.23,Male,African American,African American
2022,3657,Rejected Without Interview,494,3.13,3.39,,Male,African American,African American
2022,3658,Rejected Without Interview,496,2.6,2.82,-1.58,Female,African American,African American
2022,624,Offered Admission - Declined,525,3.94,3.93,1.13,Female,Asian,Asian
2022,3678,Rejected Without Interview,507,2.92,3.29,0.84,Female,African American,African American
2022,3705,Rejected After Interview,507,3.76,3.8,-1.05,[REDACTED],African American,African American
2022,3717,Rejected Without Interview,502,3.6,3.69,-2.62,Male,African American,African American
2022,3719,Rejected Without Interview,498,2.99,3.26,-2.19,Male,African American,African American
2022,3728,Rejected Without Interview,507,3.19,3.69,-0.37,Female,African American,African American
2022,3733,Rejected Without Interview,,2.3,2.66,,Female,African American,African American
2022,3735,Rejected Without Interview,499,3.26,3.34,,Male,African American,African American
2022,3738,Rejected Without Interview,493,3.57,3.71,,Female,African American,African American
2022,3743,Rejected Without Interview,498,3.14,3.48,0.64,Female,African American,African American
2022,3756,Rejected Without Interview,507,3.39,3.59,-0.74,Female,African American,African American
2022,3758,Rejected Without Interview,479,2.68,2.5,-1.88,Male,African American,African American
2022,3761,Rejected Without Interview,505,3.21,3.28,0.01,Female,African American,African American
2022,3771,Rejected Without Interview,510,3.34,3.53,0.75,Female,African American,African American
2022,3779,Rejected Without Interview,512,3.72,3.8,-0.85,Female,African American,African American
2022,3781,Withdrawn Through Match,511,3.4,3.65,0.93,[REDACTED],African American,African American
2022,3785,Rejected Without Interview,500,3.9,3.93,0.43,Female,African American,African American
2022,3804,Withdrawn Through Match,513,3.87,3.89,0.99,[REDACTED],African American,African American
2022,3815,Rejected Without Interview,505,3.57,3.77,-0.5,Female,African American,African American
2022,3823,Rejected Without Interview,502,3.6,3.66,-0.74,Female,African American,African American
2022,3824,Rejected Without Interview,501,3.39,3.61,,Female,African American,African American
2022,3835,Rejected Without Interview,497,3.71,3.84,-0.46,Female,African American,African American
2022,3848,Rejected Without Interview,506,3.78,3.9,-0.94,Female,African American,African American
2022,3872,Rejected Without Interview,498,4,4,,Female,African American,African American
2022,3875,Rejected Without Interview,503,3.7,3.77,-0.24,Female,African American,African American
2022,3877,Rejected Without Interview,506,3.86,3.89,-1.06,Female,African American,African American
2022,3924,Rejected Without Interview,,2.98,3.24,,Female,African American,African American
2022,3925,Rejected Without Interview,497,2.96,3.4,-1.47,Female,African American,African American
2022,3933,Rejected Without Interview,498,3.33,3.36,-1.63,Male,African American,African American
2022,3945,Rejected Without Interview,502,3.62,3.53,-0.55,Male,African American,African American
2022,3949,Rejected Without Interview,502,3.16,3.49,-1.39,Male,African American,African American
2022,3981,Rejected Without Interview,509,3.46,3.67,-0.44,Female,African American,African American
2022,3983,Rejected Without Interview,509,2.91,3.2,0.26,Male,African American,African American
2022,3993,Rejected Without Interview,509,3.23,3.34,-0.01,Female,African American,African American
2022,3999,Rejected Without Interview,484,1.73,2.59,,Female,African American,African American
2022,4011,Rejected Without Interview,482,2.48,2.57,-0.57,Female,African American,African American
2022,4016,Rejected Without Interview,505,3.53,3.73,-0.65,Female,African American,African American
2022,4025,Rejected Without Interview,507,3.79,3.6,-0.56,Female,African American,African American
2022,4026,Rejected Without Interview,479,2.3,2.82,-2.14,Female,African American,African American
2022,4029,Rejected Without Interview,506,3.09,3.39,2.49,Female,African American,African American
2022,4031,Rejected After Interview,512,4,4,-1.7,[REDACTED],African American,African American
2022,4048,Rejected Without Interview,503,3.48,3.6,-0.94,Female,African American,African American
2022,4061,Rejected Without Interview,510,3.41,3.55,0.1,Female,African American,African American
2022,676,Offered Admission - Declined,521,3.86,3.92,0.89,Female,Asian,Asian
2022,4074,Rejected Without Interview,507,3.1,3.29,-1.95,Female,African American,African American
2022,4077,Rejected Without Interview,497,2.45,3.07,-0.98,Female,African American,African American
2022,4088,Rejected Without Interview,501,3,3.34,-0.49,Male,African American,African American
2022,4097,Rejected Without Interview,495,3.26,3.46,-1.25,Female,African American,African American
2022,4098,Rejected Without Interview,505,3.55,3.66,-1.88,Female,African American,African American
2022,4099,Rejected After Interview,511,3.55,3.45,-2.54,[REDACTED],African American,African American
2022,4104,Rejected Without Interview,504,3.59,3.73,-1.89,Female,African American,African American
2022,4107,Rejected Without Interview,501,2.73,3.01,-1.58,Male,African American,African American
2022,4114,Rejected Without Interview,501,3.17,3.48,0.01,Female,African American,African American
2022,4129,Offered Admission - Matriculated,511,3.17,3.21,1.49,[REDACTED],African American,African American
2022,4139,Rejected Without Interview,497,3.54,3.69,,Female,African American,African American
2022,4155,Rejected Without Interview,495,3.03,3.34,-0.57,Male,African American,African American
2022,4158,Rejected Without Interview,483,2.11,2.85,-1.22,Female,African American,African American
2022,4165,Rejected Without Interview,487,3.34,3.61,-1.17,Female,African American,African American
2022,4195,Withdrew Application Before Interview,,3.57,3.71,-1.49,[REDACTED],African American,African American
2022,4197,Rejected Without Interview,495,3.68,3.81,-0.87,Female,African American,African American
2022,4200,Rejected Without Interview,484,2.75,2.82,-0.89,Male,African American,African American
2022,4211,Rejected Without Interview,502,2.24,2.81,0.64,Female,African American,African American
2022,4212,Rejected Without Interview,503,3.85,3.86,-0.95,Male,African American,African American
2022,4226,Rejected Without Interview,492,3.15,3.29,-1.06,Female,African American,African American
2022,4241,Offered Admission - Matriculated,507,4,3.97,-0.28,[REDACTED],African American,African American
2022,4245,Rejected Without Interview,502,2.97,3.31,-0.49,Female,African American,African American
2022,4247,Rejected Without Interview,501,3.48,3.62,-1.17,Female,African American,African American
2022,4251,Rejected Without Interview,482,3.38,3.38,-2.45,Female,African American,African American
2022,4274,Rejected Without Interview,492,2.77,3.15,,Female,African American,African American
2022,4280,Rejected Without Interview,501,3.76,3.78,-2.37,Male,African American,African American
2022,4281,Rejected Without Interview,505,3.27,3.53,-0.81,Female,African American,African American
2022,4283,Rejected Without Interview,490,3.56,3.69,-0.4,Female,African American,African American
2022,4287,Rejected Without Interview,491,3.65,3.73,-0.44,Female,African American,African American
2022,4292,Rejected Without Interview,489,2.71,2.99,-0.35,Female,African American,African American
2022,4302,Rejected Without Interview,517,2.63,2.95,0.93,Male,African American,African American
2022,4306,Rejected Without Interview,489,2.81,3.13,-0.39,Female,African American,African American
2022,4327,Rejected Without Interview,488,3.07,3.21,0.06,Female,African American,African American
2022,4337,Rejected Without Interview,507,3.08,3.38,-0.4,Female,African American,African American
2022,4340,Rejected Without Interview,491,2.77,3.08,-0.68,Male,African American,African American
2022,4344,Rejected Without Interview,507,3.14,3.42,-0.77,Female,African American,African American
2022,730,Offered Admission - Declined,517,3.97,3.98,0.26,Female,Asian,Asian
2022,4352,Rejected Without Interview,514,3.6,3.81,-0.06,Female,African American,African American
2022,4358,Rejected Without Interview,,3.12,3.44,-0.56,Female,African American,African American
2022,4363,Rejected Without Interview,502,2.99,3.3,,Female,African American,African American
2022,4394,Rejected Without Interview,505,3.91,3.94,0.58,Female,African American,African American
2022,4442,Rejected Without Interview,508,3.83,3.88,-0.26,Female,African American,African American
2022,4446,Rejected Without Interview,503,3.93,3.96,-0.68,Female,African American,African American
2022,4454,Rejected Without Interview,489,3.82,3.78,-2.21,Male,African American,African American
2022,4455,Rejected Without Interview,494,3.32,3.57,,Female,African American,African American
2022,4460,Rejected Without Interview,499,3.88,3.91,,Female,African American,African American
2022,4509,Rejected Without Interview,497,3.21,3.29,-0.89,Female,African American,African American
2022,4526,Rejected Without Interview,510,3.4,3.39,-1.56,Male,African American,African American
2022,4529,Rejected Without Interview,505,3.18,3.43,-0.31,Female,African American,African American
2022,4542,Rejected Without Interview,503,3.65,3.72,-1.14,Female,African American,African American
2022,4548,Rejected Without Interview,500,3.78,3.83,,Female,African American,African American
2022,4550,Rejected Without Interview,496,3.67,3.77,-0.05,Male,African American,African American
2022,4551,Rejected Without Interview,491,,,-0.65,Female,African American,African American
2022,4564,Rejected Without Interview,509,3.54,3.68,-1,Female,African American,African American
2022,4572,Rejected Without Interview,506,3.27,3.65,0.28,Female,African American,African American
2022,4579,Rejected Without Interview,480,2.58,3.04,-1.91,Female,African American,African American
2022,4602,Rejected Without Interview,506,3.01,3.22,0.99,Male,African American,African American
2022,4605,Rejected Without Interview,503,2.62,2.64,,Male,African American,African American
2022,4607,Rejected Without Interview,491,2.39,3.03,-0.05,Female,African American,African American
2022,4610,Rejected Without Interview,491,3.72,3.9,,Male,African American,African American
2022,4617,Rejected Without Interview,500,2.65,2.66,-1.03,Female,African American,African American
2022,4621,Rejected Without Interview,493,3.19,3.27,-0.31,Female,African American,African American
2022,4641,Rejected Without Interview,499,3.35,3.47,-1.21,Male,African American,African American
2022,4642,Rejected Without Interview,480,3.3,3.39,0.07,Female,African American,African American
2022,4654,Rejected Without Interview,502,3.68,3.76,,Female,African American,African American
2022,4664,Rejected Without Interview,501,4,4,0.2,Female,African American,African American
2022,4666,Rejected Without Interview,,3.46,3.63,-2.66,Female,African American,African American
2022,4668,Withdrawn Through Match,517,3.9,3.89,0.44,[REDACTED],African American,African American
2022,4673,Rejected Without Interview,493,3.42,3.64,-0.48,Female,African American,African American
2022,4679,Rejected Without Interview,491,2.62,2.95,-0.4,Male,African American,African American
2022,4690,Rejected Without Interview,486,3.23,3.4,-0.31,Female,African American,African American
2022,4699,Rejected After Interview,510,3.66,3.77,0.02,[REDACTED],African American,African American
2022,4700,Rejected Without Interview,496,2.99,3.21,0.03,Female,African American,African American
2022,4725,Rejected Without Interview,497,3.49,3.4,-1.19,Female,African American,African American
2022,4726,Rejected Without Interview,484,3.09,3.34,0.1,Female,African American,African American
2022,4746,Rejected Without Interview,505,3.84,3.89,-2.23,Female,African American,African American
2022,4753,Rejected Without Interview,485,2.79,3.11,-1.64,Female,African American,African American
2022,4760,Rejected Without Interview,509,3.32,3.51,0.34,Female,African American,African American
2022,4779,Rejected Without Interview,,2.98,3.3,-2.13,Male,African American,African American
2022,4780,Rejected Without Interview,,3.06,3.35,-1.79,Male,African American,African American
2022,4783,Rejected Without Interview,481,3.5,3.49,,Male,African American,African American
2022,4786,Rejected Without Interview,492,2.61,3.1,0.93,Female,African American,African American
2022,4795,Rejected Without Interview,487,2.96,3.04,-1.03,Male,African American,African American
2022,4803,Rejected Without Interview,499,4,4,-0.48,Female,African American,African American
2022,4806,Rejected Without Interview,483,3.08,3.25,-1.09,Female,African American,African American
2022,4810,Rejected Without Interview,492,2.54,3.24,-0.21,Female,African American,African American
2022,4812,Rejected Without Interview,489,2.7,3.16,0.07,Female,African American,African American
2022,4828,Rejected Without Interview,509,3.59,3.51,-2.09,Male,African American,African American
2022,4830,Rejected Without Interview,487,2.92,3.14,,Female,African American,African American
2022,4842,Rejected Without Interview,497,3.12,3.29,,Female,African American,African American
2022,4843,Rejected Without Interview,503,3.64,3.75,-1.3,Female,African American,African American
2022,4847,Rejected Without Interview,492,3.51,3.63,-1.95,Female,African American,African American
2022,4853,Rejected Without Interview,500,3.33,3.57,-0.78,Male,African American,African American
2022,4867,Rejected Without Interview,514,3.66,3.67,-0.87,Male,African American,African American
2022,4877,Rejected Without Interview,493,3.58,3.72,-1.78,Male,African American,African American
2022,4879,Rejected Without Interview,485,3.73,3.3,-1.96,Female,African American,African American
2022,4880,Rejected Without Interview,498,3.1,3.42,-0.89,Male,African American,African American
2022,4905,Rejected Without Interview,508,3.75,3.82,-0.31,Female,African American,African American
2022,4907,Rejected Without Interview,,3,2.97,,Female,African American,African American
2022,4908,Rejected Without Interview,489,3.31,3.5,-0.46,Male,African American,African American
2022,4911,Rejected Without Interview,485,3.08,2.97,-2.13,Male,African American,African American
2022,4914,Rejected Without Interview,493,2.89,3.15,-0.29,Male,African American,African American
